# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2596       7.765381401012e-12       3.950059080697e-13      -6.530323765842e-13       0.000000000000e+00       1.284433911351e-16       2.818633089258e-17      -2.756915214996e-18 
 2597       7.763113439705e-12       3.936224445189e-13      -6.565012956393e-13       0.000000000000e+00       1.282383854408e-16       2.817794095021e-17      -2.728664485083e-18 
 2598       7.761053828616e-12       3.922079509368e-13      -6.598771099875e-13       0.000000000000e+00       1.280337742185e-16       2.816660567295e-17      -2.699007339358e-18 
 2599       7.759195397213e-12       3.907630060103e-13      -6.631591921282e-13       0.000000000000e+00       1.278295568744e-16       2.815242037803e-17      -2.668034500424e-18 
 2600       7.757530951748e-12       3.892881903646e-13      -6.663469131429e-13       0.000000000000e+00       1.276257328097e-16       2.813548069164e-17      -2.635836977472e-18 
 2601       7.756053275237e-12       3.877840865647e-13      -6.694396426938e-13       0.000000000000e+00       1.274223014199e-16       2.811588254927e-17      -2.602506066562e-18 
 2602       7.754755127433e-12       3.862512791176e-13      -6.724367490234e-13       0.000000000000e+00       1.272192620950e-16       2.809372219598e-17      -2.568133350901e-18 
 2603       7.753629244805e-12       3.846903544743e-13      -6.753375989522e-13       0.000000000000e+00       1.270166142200e-16       2.806909618673e-17      -2.532810701117e-18 
 2604       7.752668340520e-12       3.831019010312e-13      -6.781415578785e-13       0.000000000000e+00       1.268143571742e-16       2.804210138664e-17      -2.496630275545e-18 
 2605       7.751865104410e-12       3.814865091326e-13      -6.808479897766e-13       0.000000000000e+00       1.266124903314e-16       2.801283497137e-17      -2.459684520494e-18 
 2606       7.751212202961e-12       3.798447710723e-13      -6.834562571956e-13       0.000000000000e+00       1.264110130602e-16       2.798139442732e-17      -2.422066170536e-18 
 2607       7.750702279282e-12       3.781772810954e-13      -6.859657212588e-13       0.000000000000e+00       1.262099247236e-16       2.794787755200e-17      -2.383868248776e-18 
 2608       7.750327953085e-12       3.764846354007e-13      -6.883757416617e-13       0.000000000000e+00       1.260092246793e-16       2.791238245435e-17      -2.345184067131e-18 
 2609       7.750081820664e-12       3.747674321420e-13      -6.906856766713e-13       0.000000000000e+00       1.258089122793e-16       2.787500755495e-17      -2.306107226614e-18 
 2610       7.749956454867e-12       3.730262714304e-13      -6.928948831249e-13       0.000000000000e+00       1.256089868704e-16       2.783585158643e-17      -2.266731617602e-18 
 2611       7.749944405082e-12       3.712617553363e-13      -6.950027164287e-13       0.000000000000e+00       1.254094477939e-16       2.779501359370e-17      -2.227151420124e-18 
 2612       7.750038197205e-12       3.694744878909e-13      -6.970085305566e-13       0.000000000000e+00       1.252102943854e-16       2.775259293427e-17      -2.187461104130e-18 
 2613       7.750230333623e-12       3.676650750884e-13      -6.989116780494e-13       0.000000000000e+00       1.250115259753e-16       2.770868927857e-17      -2.147755429776e-18 
 2614       7.750513293192e-12       3.658341248879e-13      -7.007115100129e-13       0.000000000000e+00       1.248131418884e-16       2.766340261024e-17      -2.108129447698e-18 
 2615       7.750879531209e-12       3.639822472153e-13      -7.024073761176e-13       0.000000000000e+00       1.246151414439e-16       2.761683322641e-17      -2.068678499289e-18 
 2616       7.751321479393e-12       3.621100539651e-13      -7.039986245965e-13       0.000000000000e+00       1.244175239558e-16       2.756908173804e-17      -2.029498216981e-18 
 2617       7.751831545864e-12       3.602181590024e-13      -7.054846022448e-13       0.000000000000e+00       1.242202887323e-16       2.752024907020e-17      -1.990684524520e-18 
 2618       7.752402115116e-12       3.583071781649e-13      -7.068646544181e-13       0.000000000000e+00       1.240234350763e-16       2.747043646238e-17      -1.952333637244e-18 
 2619       7.753025547997e-12       3.563777292647e-13      -7.081381250316e-13       0.000000000000e+00       1.238269622849e-16       2.741974546879e-17      -1.914542062361e-18 
 2620       7.753694181685e-12       3.544304320900e-13      -7.093043565586e-13       0.000000000000e+00       1.236308696501e-16       2.736827795866e-17      -1.877406599228e-18 
 2621       7.754400329667e-12       3.524659084077e-13      -7.103626900295e-13       0.000000000000e+00       1.234351564580e-16       2.731613611652e-17      -1.841024339628e-18 
 2622       7.755136281716e-12       3.504847819644e-13      -7.113124650305e-13       0.000000000000e+00       1.232398219893e-16       2.726342244257e-17      -1.805492668047e-18 
 2623       7.755894303864e-12       3.484876784890e-13      -7.121530197025e-13       0.000000000000e+00       1.230448655191e-16       2.721023975291e-17      -1.770909261955e-18 
 2624       7.756666638388e-12       3.464752256943e-13      -7.128836907397e-13       0.000000000000e+00       1.228502863172e-16       2.715669117985e-17      -1.737372092080e-18 
 2625       7.757445503779e-12       3.444480532791e-13      -7.135038133887e-13       0.000000000000e+00       1.226560836475e-16       2.710288017228e-17      -1.704979422687e-18 
 2626       7.758223094721e-12       3.424067929299e-13      -7.140127214472e-13       0.000000000000e+00       1.224622567685e-16       2.704891049588e-17      -1.673829811860e-18 
 2627       7.758991582075e-12       3.403520783230e-13      -7.144097472626e-13       0.000000000000e+00       1.222688049331e-16       2.699488623350e-17      -1.644022111773e-18 
 2628       7.759743112846e-12       3.382845451263e-13      -7.146942217310e-13       0.000000000000e+00       1.220757273887e-16       2.694091178539e-17      -1.615655468973e-18 
 2629       7.760469810169e-12       3.362048310011e-13      -7.148654742960e-13       0.000000000000e+00       1.218830233771e-16       2.688709186956e-17      -1.588829324655e-18 
 2630       7.761163773279e-12       3.341135756044e-13      -7.149228329474e-13       0.000000000000e+00       1.216906921343e-16       2.683353152208e-17      -1.563643414944e-18 
 2631       7.761817077496e-12       3.320114205904e-13      -7.148656242203e-13       0.000000000000e+00       1.214987328911e-16       2.678033609733e-17      -1.540197771166e-18 
 2632       7.762421774196e-12       3.298990096126e-13      -7.146931731935e-13       0.000000000000e+00       1.213071448723e-16       2.672761126835e-17      -1.518592720134e-18 
 2633       7.762970406894e-12       3.277769807587e-13      -7.144050763224e-13       0.000000000000e+00       1.211159273115e-16       2.667544215559e-17      -1.498896982230e-18 
 2634       7.763457562662e-12       3.256459438050e-13      -7.140020215987e-13       0.000000000000e+00       1.209250794936e-16       2.662383058578e-17      -1.481051771261e-18 
 2635       7.763878329293e-12       3.235065028393e-13      -7.134849729495e-13       0.000000000000e+00       1.207346007125e-16       2.657275748471e-17      -1.464966161796e-18 
 2636       7.764227779970e-12       3.213592638181e-13      -7.128548978218e-13       0.000000000000e+00       1.205444902563e-16       2.652220371703e-17      -1.450548942644e-18 
 2637       7.764500973250e-12       3.192048345687e-13      -7.121127671854e-13       0.000000000000e+00       1.203547474081e-16       2.647215008617e-17      -1.437708616582e-18 
 2638       7.764692953051e-12       3.170438247904e-13      -7.112595555367e-13       0.000000000000e+00       1.201653714456e-16       2.642257733433e-17      -1.426353400075e-18 
 2639       7.764798748640e-12       3.148768460570e-13      -7.102962409021e-13       0.000000000000e+00       1.199763616408e-16       2.637346614237e-17      -1.416391223008e-18 
 2640       7.764813374615e-12       3.127045118180e-13      -7.092238048419e-13       0.000000000000e+00       1.197877172607e-16       2.632479712978e-17      -1.407729728409e-18 
 2641       7.764731830896e-12       3.105274374007e-13      -7.080432324532e-13       0.000000000000e+00       1.195994375667e-16       2.627655085460e-17      -1.400276272173e-18 
 2642       7.764549102707e-12       3.083462400118e-13      -7.067555123740e-13       0.000000000000e+00       1.194115218147e-16       2.622870781337e-17      -1.393937922795e-18 
 2643       7.764260160567e-12       3.061615387394e-13      -7.053616367862e-13       0.000000000000e+00       1.192239692553e-16       2.618124844111e-17      -1.388621461087e-18 
 2644       7.763859960271e-12       3.039739545544e-13      -7.038626014199e-13       0.000000000000e+00       1.190367791338e-16       2.613415311118e-17      -1.384233379909e-18 
 2645       7.763343442880e-12       3.017841103129e-13      -7.022594055558e-13       0.000000000000e+00       1.188499506899e-16       2.608740213528e-17      -1.380679883895e-18 
 2646       7.762705534706e-12       2.995926307573e-13      -7.005530520299e-13       0.000000000000e+00       1.186634831579e-16       2.604097576339e-17      -1.377866889178e-18 
 2647       7.761941147299e-12       2.974001425184e-13      -6.987445472362e-13       0.000000000000e+00       1.184773757667e-16       2.599485418368e-17      -1.375700023113e-18 
 2648       7.761045177430e-12       2.952072741174e-13      -6.968349011306e-13       0.000000000000e+00       1.182916277397e-16       2.594901752248e-17      -1.374084624009e-18 
 2649       7.760012507082e-12       2.930146559673e-13      -6.948251272342e-13       0.000000000000e+00       1.181062382949e-16       2.590344584420e-17      -1.372925740850e-18 
 2650       7.758838003433e-12       2.908229203749e-13      -6.927162426372e-13       0.000000000000e+00       1.179212066448e-16       2.585811915128e-17      -1.372128133021e-18 
 2651       7.757516518843e-12       2.886327015423e-13      -6.905092680019e-13       0.000000000000e+00       1.177365319965e-16       2.581301738414e-17      -1.371596270039e-18 
 2652       7.756042890842e-12       2.864446355693e-13      -6.882052275668e-13       0.000000000000e+00       1.175522135516e-16       2.576812042111e-17      -1.371234331271e-18 
 2653       7.754411942112e-12       2.842593604543e-13      -6.858051491496e-13       0.000000000000e+00       1.173682505062e-16       2.572340807836e-17      -1.370946205666e-18 
 2654       7.752618480479e-12       2.820775160970e-13      -6.833100641510e-13       0.000000000000e+00       1.171846420508e-16       2.567886010988e-17      -1.370635491481e-18 
 2655       7.750657298893e-12       2.798997442996e-13      -6.807210075582e-13       0.000000000000e+00       1.170013873707e-16       2.563445620736e-17      -1.370205496002e-18 
 2656       7.748523175419e-12       2.777266887685e-13      -6.780390179485e-13       0.000000000000e+00       1.168184856455e-16       2.559017600020e-17      -1.369559235273e-18 
 2657       7.746210873221e-12       2.755589951165e-13      -6.752651374926e-13       0.000000000000e+00       1.166359360494e-16       2.554599905539e-17      -1.368599433823e-18 
 2658       7.743715140550e-12       2.733973108645e-13      -6.724004119583e-13       0.000000000000e+00       1.164537377508e-16       2.550190487748e-17      -1.367228524390e-18 
 2659       7.741030710728e-12       2.712422854430e-13      -6.694458907140e-13       0.000000000000e+00       1.162718899131e-16       2.545787290855e-17      -1.365348647649e-18 
 2660       7.738152302136e-12       2.690945701941e-13      -6.664026267322e-13       0.000000000000e+00       1.160903916937e-16       2.541388252808e-17      -1.362861651932e-18 
 2661       7.735074618197e-12       2.669548183731e-13      -6.632716765929e-13       0.000000000000e+00       1.159092422448e-16       2.536991305294e-17      -1.359669092964e-18 
 2662       7.731792347369e-12       2.648236851506e-13      -6.600541004874e-13       0.000000000000e+00       1.157284407128e-16       2.532594373734e-17      -1.355672233579e-18 
 2663       7.728300163123e-12       2.627018276141e-13      -6.567509622218e-13       0.000000000000e+00       1.155479862387e-16       2.528195377274e-17      -1.350772043452e-18 
 2664       7.724592723935e-12       2.605899047696e-13      -6.533633292200e-13       0.000000000000e+00       1.153678779581e-16       2.523792228780e-17      -1.344869198823e-18 
 2665       7.720664673272e-12       2.584885775437e-13      -6.498922725280e-13       0.000000000000e+00       1.151881150007e-16       2.519382834831e-17      -1.337864082221e-18 
 2666       7.716510639574e-12       2.563985087852e-13      -6.463388668169e-13       0.000000000000e+00       1.150086964910e-16       2.514965095719e-17      -1.329656782193e-18 
